ID	DataSet	Text	Off	Slur	Nom	Dist	Cat
C-866505478	C	Deport: Illegals, Dreamers and their dreams … Our kids &amp; and grandkids have dreams. Supporting freeloading Illegals is ruining our country	Y	N	Y	Y	offBoth
M-101b	M	An illegal is an illegal: Boot their asses out. They have to enter the country LEGALLY - Just like everyone else has to.	Y	N	Y	Y	offBoth
M-111b	M	One Is An Illegal #BuildTheWall #MAGA	Y	N	Y	Y	offBoth
M-121b	M	Where was your outrage when the illegal killed an American citizen in Mexifornia?	Y	N	Y	Y	offBoth
M-122b	M	DEPORT ALL ILLEGALS!	Y	N	Y	Y	offBoth
M-131a	M	And I also resent the fact that illegals come into this country, and they do have problems	Y	N	Y	Y	offBoth
M-147a	M	An illegal is not an immigrant and ILLEGALS do take American jobs considering they are NOT AMERICANS.	Y	N	Y	Y	offBoth
M-158b	M	We all realize it sucks for illegals but that really just shouldn't be America's problem and the future of our society is at stake.	Y	N	Y	Y	offBoth
M-16b	M	VOTED illegally 3 times as an illegal! Was shooter in the Cascade Mall. A true Democrat!!!	Y	N	Y	Y	offBoth
M-176b	M	ONCE AN ILLEGAL, ALWAYS AN ILLEGAL I SAY! GET EM OUTTA HERE!	Y	N	Y	Y	offBoth
WH-2941145694aa	WH	Why do these so called Moderate Muslims never ask themselves why Islam has over 100 terrorist groups and no other religion is remotely close	Y	N	Y	Y	offBoth
WH-2941145694f	WH	@iyad_elbaghdadi You are wrong about that. By definition, if they are really Muslims, they are terrorist.	Y	N	Y	Y	offBoth
WH-2941145694t	WH	@ummayman90 The only reason the overall numbers increase is because Muslims breed like rats, just like their prophet told them to do. #Islam	Y	N	Y	Y	offBoth
D-8c	D	When I talk about those blacks, I really wasn't talking about you.	Y	N	Y	Y	offBoth
M-98b	M	Sadly an illegal (like the 1s u had on stage) killed him. #MAGA	Y	N	Y	Y	offBoth
M-97	M	Any American citizen killed by an illegal is enough to deport all and build a wall!	Y	N	Y	Y	offBoth
M-145	M	An illegal is someone who is not here legally. Fuck sake. A crime has been committed. Let's not reward them.	Y	N	Y	Y	offBoth
M-489	M	Okay, so...We are a bit derrogatory to most FEMALES, and we make jokes (myself, and my male friends) about women who over react being on the rag, which pisses most women off...and females is used in my group of friends to describe women who freak out over nothing, and act like a damn animal because she's bleeding from her crotch, pregnant, or overly-needy....and this article is EXACTLY WHY.	Y	N	Y	Y	offBoth
M-503	M	Women like you are the reasons why many females aren't given the time of day and are still single in their 40s.	Y	N	Y	Y	offBoth
D-20739	D	@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive	Y	N	Y	Y	offBoth
WH-2941145694m	WH	@nader_haq @MadDr11 @MaxBlumenthal These Muslims are babies are trained to kill, scum. http://t.co/jaWq72xkfF	Y	N	Y	Y	offBoth
WH-2941145694q	WH	@shehzilk @watan71969 Those Jews are assholes. Most Jews are secular and humanist. Most Muslims are Islamists. http://t.co/GQx6BZAFJ5	Y	N	Y	Y	offBoth
C-11	C	I don't think of you as a Mexican	Y	N	N	Y	offDist
D-15	D	Not like other black Americans	Y	N	N	Y	offDist
M-1006	M	Illegal immigrants = a permanent and guaranteed voting bloc of generational welfare recipients that will vote Democratic	Y	N	N	Y	offDist
C-844563	C	Kenerick is articulate for a rapper	Y	N	N	Y	offDist
WH-2941145694i	WH	@KhaledHamaki The leader of those terrorists has a Phd in Islam. It is you that are purposely trying to mislead western audiences.	Y	N	N	Y	offDist
WH-2941145694p	WH	@PressTV Like every Muslim country, they find money for weapons, but they don't have the money for schools.	Y	N	N	Y	offDist
WH-930620467k	WH	RT @TheBigKahuna12 I'm not sexist, but I'm just not a fan of all these women rappers.	Y	N	N	Y	offDist
D-6	D	you’re pretty for a black girl	Y	N	N	Y	offDist
M-401	M	Because if you don't somehow get yours, that means you were never worth jack shit and everyone knows it, so FUCK YOU DESERVE TO BE POOR!	Y	N	N	Y	offDist
D-4083	D	@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?	Y	N	N	Y	offDist
D-4650	D	RepGutierrez You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members	Y	N	N	Y	offDist
D-4853	D	"@SlothNG i can guarantee a few things: you're white . you've never been anywhere NEAR a real ghetto. you, or a relative is a pig.	Y	N	N	Y	offDist
D-6385	D	@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us .	Y	N	N	Y	offDist
D-6835	D	@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.	Y	N	N	Y	offDist
WH-13725	WH	No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.	Y	N	N	Y	offDist
D-20985	D	Roman Catholics in the US are trash. They give Catholics in Europe a bad name.	Y	N	N	Y	offDist
D-10-AP	D	@truaemusic That's the problem with people like you.You pretend to be against homophobia at same time you defend a religion that kills them.	Y	N	N	Y	offDist
D-5-AP	D	@Col_Connaughton Muslims train babies to hate and murder, then use them for propaganda. http://t.co/c7DlwIXjPc	Y	N	N	Y	offDist
D-8-AP	D	@ianbremmer @nrllhkose Fuck these people that want to steal our freedom of speech for the sake of a fascist religious ideology.	Y	N	N	Y	offDist
M-6	M	eating like A Poor is chic & hilarious bc we are Not Poor & smugly show it	Y	N	Y	N	offNom
M-27	M	yeah dude being poor happens from time to time, but being A Poor is a way of life. LOL. :)	Y	N	Y	N	offNom
M-28	M	The MGTOW have every reason to not trust a female.	Y	N	Y	N	offNom
M-30	M	As a straight man, i don't like a female (lose interest) acting like she's my equal as in the same or want to dominate, it naturally brings out the 	Y	N	Y	N	offNom
M-37	M	by the urging of my wife to stop going way over my data i'm now using wifi on my phon like a poor. told her thats not how you get follawers	Y	N	Y	N	offNom
M-53	M	Well first it affects the society that i live in meaning if your gay you definitely love the more decadent life style, everything associated with “fake” making women feel inferior because most gays I know come with a complex. e.g- “keeping up with the Jones” or “keeping up with the Kardashians” lol…	Y	N	Y	N	offNom
M-57	M	Another huge reason I’m against gays is because their role in politics.	Y	N	Y	N	offNom
M-68	M	The one thing i want to point out is that gays can become straight, i read research papers and scientists have found hormonal therapy while a baby is in the womb can lead it to be straight or gay,	Y	N	Y	N	offNom
M-71	M	now thats a start but the fact remains that gays can easily change their sexuality, many gays have done it, there are plenty of ex-gay stories and if a person is truly committed to doing so they can, sexuality isnt set in stone, it can easily be changed.	Y	N	Y	N	offNom
M-74	M	and i 100% agree gays shouldnt adopt, it only brainwashes the child into believing their lifestyle is okay, which it isnt and being raised under gays, they will come out another sheep prodded by them to defend them against logic and legitimate facts.	Y	N	Y	N	offNom
M-91	M	dear god no I only sit with poors in the playoffs because they jacked our regular seats for MLB comps.	Y	N	Y	N	offNom
M-104	M	Equally, if there are 100,000 illegals working, there are 100,000 more people on the dole	Y	N	Y	N	offNom
M-106	M	So @realDonaldTrump it seems #Melanie is an illegal.	Y	N	Y	N	offNom
M-110	M	Unless that kid is an illegal, nothing to worry about. @HillaryClinton #debate	Y	N	Y	N	offNom
M-123	M	This is because there are so many children of illegals and illegal kids, and kids from all over the world legal or not, in our schools they cannot be American Citizens without offending the illegals!	Y	N	Y	N	offNom
M-130	M	But we need, Jeb, to build a wall, we need to keep illegals out.	Y	N	Y	N	offNom
M-133	M	So if you give easy road to citizenship, you're going to have more illegals.	Y	N	Y	N	offNom
M-134	M	In Massachusetts, you vetoed legislation to provide interstate tuition rates to the children of illegals.	Y	N	Y	N	offNom
M-135	M	We have high unemployment and a considerable amount of jobs going to illegals.	Y	N	Y	N	offNom
M-136	M	Are you going to exert an effort to stop the abuse of U.S. citizens by illegals?	Y	N	Y	N	offNom
M-137	M	Now, last year, more than 16,000 children of illegals, young people in Texas, took advantage of your in-state tuition rate.	Y	N	Y	N	offNom
M-140	M	If they don’t do it within that time period, then they become illegal, and as illegals, they will be treated as such.	Y	N	Y	N	offNom
M-141	M	Good grief! Now they all want illegals to get in-state college tuition!	Y	N	Y	N	offNom
M-151	M	Right... But who says that illegals are refugees in the media or on a semi regular basis?	Y	N	Y	N	offNom
M-161	M	When parents are once again respected as the child’s greatest protector and not seen as only abusers then and only then will I bemoan the hardships of being gay.	Y	N	Y	N	offNom
M-168	M	By deporting illegals, California would be able to subsidize college tuition by $25,000 annually for over 1 million students	Y	N	Y	N	offNom
M-175	M	Some of those illegals give birth to many many legals, and indoctrinate them.	Y	N	Y	N	offNom
M-178	M	WELL, WE TAKE THE ILLEGALS AND WE MAKE THEM BUILD IT!	Y	N	Y	N	offNom
M-182	M	How much would it cost to deport said illegals?	Y	N	Y	N	offNom
M-184	M	The poors have always been in economy.	Y	N	Y	N	offNom
M-189	M	The poors soak up free advertising. I'm writing "Pay me Nosebleeds" on my cleats as I tweet	Y	N	Y	N	offNom
M-195	M	today is often quite condescending and then we wonder why there are so many females with Princess Syndrome?	Y	N	Y	N	offNom
M-207	M	Tory: as mayor of toronto and an independently wealthy man, i would like you poors to contemplate not living in toronto.	Y	N	Y	N	offNom
M-213	M	u didn't go to the game..u poor	Y	N	Y	N	offNom
M-243	M	Let the poors clean the bathrooms and mow the grass, then give a 10% discount. #tcot #NoFreeRides	Y	N	Y	N	offNom
M-257	M	Construction used to be the #1 place for the poor and disadvantaged to go swing a hammer and maybe learn a decent trade you can support your family on, and now that's gone, taken entirely over by illegals.	Y	N	Y	N	offNom
M-262	M	Yes and the poor already know they aren't a monolith	Y	N	Y	N	offNom
M-275	M	THIS Pope's philosophy of worshiping the poor, blaming the rich leads to Latin American poverty.	Y	N	Y	N	offNom
M-277	M	Not the poor, just aborted fetusus	Y	N	Y	N	offNom
M-301	M	He did not offer any suggestions as to whether the proposed website would distinguish between the deserving poor who need a little help and the unworthy moochers who should be shamed, although given time and an expensive sorting system, perhaps they could be identified by emojis.	Y	N	Y	N	offNom
M-302	M	He also downplayed the notion that the proposal was intended to shame the poor, since people on welfare for generations already “flaunt it in public,” presumably with their Cadillacs, purchases of crab legs and steak, and their children with funny names, if you know what he means.	Y	N	Y	N	offNom
M-303	M	The poor should apply for jobs on K Street, like ex-pols do.	Y	N	Y	N	offNom
M-335	M	If the poor get bubbles in their water, then what incentive will they have to stop being poor?	Y	N	Y	N	offNom
M-339	M	Dogs, that is, the poor are fair game.	Y	N	Y	N	offNom
M-377	M	Nobody wants to talk about class issues. TOO MANY POORS	Y	N	Y	N	offNom
M-379b	M	Most females understand and “see” the world through their feelings in ways they aren’t likely to be aware of easily (especially with the stuff on this website).	Y	N	Y	N	offNom
M-382	M	Stand on that. Stand tall. Beat back fear, blame and shame and point right at the poors.	Y	N	Y	N	offNom
M-400	M	Economy size human for poors	Y	N	Y	N	offNom
M-423	M	Speaking your mind is not bigotry, if that were the case then every gay who has posted here about societies un-willingness to accept their deviant behavior would also be considered bigots.	Y	N	Y	N	offNom
M-540	M	all females that I encounter are commanded to bow down to my Superior existence as a male.	Y	N	Y	N	offNom
M-613	M	So you seem to acknowledge that female will naturally seek to manipulate.	Y	N	Y	N	offNom
M-636	M	No sympathy for any pregnant female who was injured in the Planned Parenthood shooting that was there to get an abortion. She deserved it.	Y	N	Y	N	offNom
M-639	M	This is America though..Japanese can reprimand their females on demand	Y	N	Y	N	offNom
M-644	M	Most females can't lead, that's why they follow and need a leader such as yourself. 	Y	N	Y	N	offNom
M-645	M	points about what needs to happen, but since you can't argue logic with most females, it won't amount to anything.	Y	N	Y	N	offNom
M-673	M	You females done got so bold and be feeling yallselves wayy entirely too much	Y	N	Y	N	offNom
M-1003	M	Not sure what state you're from, but here in CA, illegal aliens will absolutely not work for below minimum wage.	Y	N	Y	N	offNom
D-10924	D	knows y'all white folk only be playin wit me. I colored and I knows my place	Y	N	Y	N	offNom
D-12191	D	It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt	Y	N	Y	N	offNom
D-12531	D	Kentucky Fried cater to da white folk. No colored menu	Y	N	Y	N	offNom
D-16104	D	RT @LANURSE1: Here is a #MichaelBrown supporter. She says whites are just evil albino black babies. Seriously? #tcot @KLSouth http://t.co/P&#8230;	Y	N	Y	N	offNom
D-18441	D	RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer: https://t....	Y	N	Y	N	offNom
D-22326	D	They come to you out of the blue. They make others see red and green with envy. They aren't always black or white.You're not yellow luckily	Y	N	Y	N	offNom
D-23721	D	Jihadis are running a claim that the King of #Saudi Arabia died two days ago. Must be the bombs falling on em that r making em hallucinate.	Y	N	Y	N	offNom
C-845367	C	No Muslims should be allowed in or out of our country! MAY: you can make the check out to Ivanka Trunp	Y	N	Y	N	offNom
C-8.67E+13	C	fav convo amongst whites is play they "don't know" if they'd go after dark	Y	N	Y	N	offNom
M-103b	M	Put simply if an illegal is doing a job someone else is missing out & on the dole to theirs & the nation's detriment	Y	N	Y	N	offNom
M-105a	M	Are you an illegal? Is that what's happening?	Y	N	Y	N	offNom
M-10b	M	Bad news is he's an illegal, was set free, and fled the country.	Y	N	Y	N	offNom
M-117b	M	JOSE THE ILLEGAL JUST WESTERN UNIONED IT TO MEXICO.	Y	N	Y	N	offNom
M-118a	M	"Hickory Dickory Dock, the illegal ran up... on men in Chicago and started shooting them. Bigly." #TrumpNurseryRhymes	Y	N	Y	N	offNom
M-119b	M	yes... the illegal ran and was later caught... our son had to look him in the eyes and identify him... makes you feel uneasy!	Y	N	Y	N	offNom
M-11a	M	Baton Rouge flooding: 2 die when bus crashes on way to help - CNN an illegal was driving not undocumented!	Y	N	Y	N	offNom
M-120b	M	My young son found him... the illegal ran and hid his 'weapon' in a nearby orchard... my son had 2 identify him... hated it!	Y	N	Y	N	offNom
M-127a	M	300,000 births this year illegals in our country.	Y	N	Y	N	offNom
M-128a	M	because the money paid in consumption is paid by everybody, including illegals, prostitutes, pimps, drug dealers, all the people that are freeloading off the system	Y	N	Y	N	offNom
M-12c	M	If an illegal was settled in Mexico or Canada, I promise you they would be deported! What makes Trump so bad for wanting to enforce USA law?	Y	N	Y	N	offNom
M-132b	M	What about January 2009, still millions of illegals? Would you let them work?	Y	N	Y	N	offNom
M-13a	M	A poor does not give orders he takes them #fact	Y	N	Y	N	offNom
M-13b	M	A poor does not give orders he takes them #fact	Y	N	Y	N	offNom
M-143a	M	He "wouldn't have a problem" with illegals getting free health care.	Y	N	Y	N	offNom
M-143b	M	It's so common that It is considered normal female behaviour to most people..  Government and all females don't want you to know this.	Y	N	Y	N	offNom
